dataset,algorithm,instance,total_runs,feasible_runs,timed_out_runs,objective_mean,objective_median,objective_mode,objective_min,objective_max,objective_variance,objective_std_dev,items_mean,items_median,items_mode,items_min,items_max,items_variance,items_std_dev,aisles_mean,aisles_median,aisles_mode,aisles_min,aisles_max,aisles_variance,aisles_std_dev,exec_time_mean,exec_time_median,exec_time_mode,exec_time_min,exec_time_max,exec_time_variance,exec_time_std_dev
a,simple_multi,instance_0006.txt,1,1,0,27.216783216783217,27.216783216783217,27.216783216783217,27.216783216783217,27.216783216783217,0.0,0.0,3892.0,3892.0,3892,3892,3892,0.0,0.0,143.0,143.0,143,143,143,0.0,0.0,0.30298,0.30298,0.30298,0.30298,0.30298,0.0,0.0
a,simple_multi,instance_0007.txt,1,1,0,26.53103448275862,26.53103448275862,26.53103448275862,26.53103448275862,26.53103448275862,0.0,0.0,3847.0,3847.0,3847,3847,3847,0.0,0.0,145.0,145.0,145,145,145,0.0,0.0,0.343939,0.343939,0.343939,0.343939,0.343939,0.0,0.0
a,simple_multi,instance_0008.txt,1,1,0,21.515151515151516,21.515151515151516,21.515151515151516,21.515151515151516,21.515151515151516,0.0,0.0,2840.0,2840.0,2840,2840,2840,0.0,0.0,132.0,132.0,132,132,132,0.0,0.0,0.225343,0.225343,0.225343,0.225343,0.225343,0.0,0.0
a,simple_multi,instance_0009.txt,1,1,0,2.140845070422535,2.140845070422535,2.140845070422535,2.140845070422535,2.140845070422535,0.0,0.0,152.0,152.0,152,152,152,0.0,0.0,71.0,71.0,71,71,71,0.0,0.0,0.020879,0.020879,0.020879,0.020879,0.020879,0.0,0.0
a,simple_multi,instance_0010.txt,1,1,0,5.938775510204081,5.938775510204081,5.938775510204081,5.938775510204081,5.938775510204081,0.0,0.0,1746.0,1746.0,1746,1746,1746,0.0,0.0,294.0,294.0,294,294,294,0.0,0.0,0.516213,0.516213,0.516213,0.516213,0.516213,0.0,0.0
a,simple_multi,instance_0011.txt,1,1,0,6.882154882154882,6.882154882154882,6.882154882154882,6.882154882154882,6.882154882154882,0.0,0.0,2044.0,2044.0,2044,2044,2044,0.0,0.0,297.0,297.0,297,297,297,0.0,0.0,0.437075,0.437075,0.437075,0.437075,0.437075,0.0,0.0
a,simple_multi,instance_0012.txt,1,1,0,2.3289473684210527,2.3289473684210527,2.3289473684210527,2.3289473684210527,2.3289473684210527,0.0,0.0,177.0,177.0,177,177,177,0.0,0.0,76.0,76.0,76,76,76,0.0,0.0,0.037108,0.037108,0.037108,0.037108,0.037108,0.0,0.0
a,simple_multi,instance_0013.txt,1,1,0,12.730555555555556,12.730555555555556,12.730555555555556,12.730555555555556,12.730555555555556,0.0,0.0,4583.0,4583.0,4583,4583,4583,0.0,0.0,360.0,360.0,360,360,360,0.0,0.0,0.859161,0.859161,0.859161,0.859161,0.859161,0.0,0.0
a,simple_multi,instance_0014.txt,1,1,0,20.36578947368421,20.36578947368421,20.36578947368421,20.36578947368421,20.36578947368421,0.0,0.0,7739.0,7739.0,7739,7739,7739,0.0,0.0,380.0,380.0,380,380,380,0.0,0.0,1.060887,1.060887,1.060887,1.060887,1.060887,0.0,0.0
a,simple_multi,instance_0015.txt,1,1,0,10.541547277936962,10.541547277936962,10.541547277936962,10.541547277936962,10.541547277936962,0.0,0.0,3679.0,3679.0,3679,3679,3679,0.0,0.0,349.0,349.0,349,349,349,0.0,0.0,0.70252,0.70252,0.70252,0.70252,0.70252,0.0,0.0
a,simple_multi,instance_0016.txt,1,1,0,9.942028985507246,9.942028985507246,9.942028985507246,9.942028985507246,9.942028985507246,0.0,0.0,686.0,686.0,686,686,686,0.0,0.0,69.0,69.0,69,69,69,0.0,0.0,0.028333,0.028333,0.028333,0.028333,0.028333,0.0,0.0
a,simple_multi,instance_0017.txt,1,1,0,3.888888888888889,3.888888888888889,3.888888888888889,3.888888888888889,3.888888888888889,0.0,0.0,175.0,175.0,175,175,175,0.0,0.0,45.0,45.0,45,45,45,0.0,0.0,0.010799,0.010799,0.010799,0.010799,0.010799,0.0,0.0
a,simple_multi,instance_0018.txt,1,1,0,14.176470588235293,14.176470588235293,14.176470588235293,14.176470588235293,14.176470588235293,0.0,0.0,1205.0,1205.0,1205,1205,1205,0.0,0.0,85.0,85.0,85,85,85,0.0,0.0,0.052147,0.052147,0.052147,0.052147,0.052147,0.0,0.0
a,simple_multi,instance_0019.txt,1,1,0,9.514285714285714,9.514285714285714,9.514285714285714,9.514285714285714,9.514285714285714,0.0,0.0,999.0,999.0,999,999,999,0.0,0.0,105.0,105.0,105,105,105,0.0,0.0,0.083295,0.083295,0.083295,0.083295,0.083295,0.0,0.0
a,simple_multi,instance_0020.txt,1,1,0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,10.0,10.0,10,10,10,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.000141,0.000141,0.000141,0.000141,0.000141,0.0,0.0
