dataset,algorithm,instance,total_runs,feasible_runs,infeasible_runs,timed_out_runs,objective_mean,objective_median,objective_mode,objective_min,objective_max,objective_variance,objective_std_dev,items_mean,items_median,items_mode,items_min,items_max,items_variance,items_std_dev,aisles_mean,aisles_median,aisles_mode,aisles_min,aisles_max,aisles_variance,aisles_std_dev,exec_time_mean,exec_time_median,exec_time_mode,exec_time_min,exec_time_max,exec_time_variance,exec_time_std_dev
a,af_mixed_order-asc_prune-simple,instance_0001.txt,1,1,0,0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,36.0,36.0,36,36,36,0.0,0.0,3.0,3.0,3,3,3,0.0,0.0,0.001886,0.001886,0.001886,0.001886,0.001886,0.0,0.0
a,af_mixed_order-asc_prune-simple,instance_0002.txt,1,1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.000155,0.000155,0.000155,0.000155,0.000155,0.0,0.0
a,af_mixed_order-asc_prune-simple,instance_0003.txt,1,1,0,0,8.5,8.5,8.5,8.5,8.5,0.0,0.0,34.0,34.0,34,34,34,0.0,0.0,4.0,4.0,4,4,4,0.0,0.0,0.00296,0.00296,0.00296,0.00296,0.00296,0.0,0.0
a,af_mixed_order-asc_prune-simple,instance_0004.txt,1,1,0,0,2.6,2.6,2.6,2.6,2.6,0.0,0.0,13.0,13.0,13,13,13,0.0,0.0,5.0,5.0,5,5,5,0.0,0.0,0.001202,0.001202,0.001202,0.001202,0.001202,0.0,0.0
a,af_mixed_order-asc_prune-simple,instance_0005.txt,1,1,0,0,152.33333333333334,152.33333333333334,152.33333333333334,152.33333333333334,152.33333333333334,0.0,0.0,1371.0,1371.0,1371,1371,1371,0.0,0.0,9.0,9.0,9,9,9,0.0,0.0,0.073427,0.073427,0.073427,0.073427,0.073427,0.0,0.0
a,af_mixed_order-asc_prune-simple,instance_0006.txt,1,1,0,0,675.0,675.0,675.0,675.0,675.0,0.0,0.0,675.0,675.0,675,675,675,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.062854,0.062854,0.062854,0.062854,0.062854,0.0,0.0
a,af_mixed_order-asc_prune-simple,instance_0007.txt,1,1,0,0,318.2,318.2,318.2,318.2,318.2,0.0,0.0,1591.0,1591.0,1591,1591,1591,0.0,0.0,5.0,5.0,5,5,5,0.0,0.0,0.162414,0.162414,0.162414,0.162414,0.162414,0.0,0.0
a,af_mixed_order-asc_prune-simple,instance_0008.txt,1,1,0,0,138.2,138.2,138.2,138.2,138.2,0.0,0.0,2764.0,2764.0,2764,2764,2764,0.0,0.0,20.0,20.0,20,20,20,0.0,0.0,0.13694,0.13694,0.13694,0.13694,0.13694,0.0,0.0
a,af_mixed_order-asc_prune-simple,instance_0009.txt,1,1,0,0,2.9285714285714284,2.9285714285714284,2.9285714285714284,2.9285714285714284,2.9285714285714284,0.0,0.0,123.0,123.0,123,123,123,0.0,0.0,42.0,42.0,42,42,42,0.0,0.0,0.026617,0.026617,0.026617,0.026617,0.026617,0.0,0.0
a,af_mixed_order-asc_prune-simple,instance_0010.txt,1,1,0,0,11.287581699346406,11.287581699346406,11.287581699346406,11.287581699346406,11.287581699346406,0.0,0.0,1727.0,1727.0,1727,1727,1727,0.0,0.0,153.0,153.0,153,153,153,0.0,0.0,0.46336,0.46336,0.46336,0.46336,0.46336,0.0,0.0
a,af_mixed_order-asc_prune-simple,instance_0011.txt,1,1,0,0,8.520833333333334,8.520833333333334,8.520833333333334,8.520833333333334,8.520833333333334,0.0,0.0,409.0,409.0,409,409,409,0.0,0.0,48.0,48.0,48,48,48,0.0,0.0,0.323343,0.323343,0.323343,0.323343,0.323343,0.0,0.0
a,af_mixed_order-asc_prune-simple,instance_0012.txt,1,1,0,0,3.25,3.25,3.25,3.25,3.25,0.0,0.0,78.0,78.0,78,78,78,0.0,0.0,24.0,24.0,24,24,24,0.0,0.0,0.016493,0.016493,0.016493,0.016493,0.016493,0.0,0.0
a,af_mixed_order-asc_prune-simple,instance_0013.txt,1,1,0,0,101.73333333333333,101.73333333333333,101.73333333333333,101.73333333333333,101.73333333333333,0.0,0.0,1526.0,1526.0,1526,1526,1526,0.0,0.0,15.0,15.0,15,15,15,0.0,0.0,0.431486,0.431486,0.431486,0.431486,0.431486,0.0,0.0
a,af_mixed_order-asc_prune-simple,instance_0014.txt,1,1,0,0,178.72727272727272,178.72727272727272,178.72727272727272,178.72727272727272,178.72727272727272,0.0,0.0,1966.0,1966.0,1966,1966,1966,0.0,0.0,11.0,11.0,11,11,11,0.0,0.0,0.588829,0.588829,0.588829,0.588829,0.588829,0.0,0.0
a,af_mixed_order-asc_prune-simple,instance_0015.txt,1,1,0,0,146.0,146.0,146.0,146.0,146.0,0.0,0.0,438.0,438.0,438,438,438,0.0,0.0,3.0,3.0,3,3,3,0.0,0.0,0.150229,0.150229,0.150229,0.150229,0.150229,0.0,0.0
a,af_mixed_order-asc_prune-simple,instance_0016.txt,1,1,0,0,75.5,75.5,75.5,75.5,75.5,0.0,0.0,151.0,151.0,151,151,151,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.016743,0.016743,0.016743,0.016743,0.016743,0.0,0.0
a,af_mixed_order-asc_prune-simple,instance_0017.txt,1,1,0,0,34.5,34.5,34.5,34.5,34.5,0.0,0.0,69.0,69.0,69,69,69,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.005295,0.005295,0.005295,0.005295,0.005295,0.0,0.0
